check_date,direction,origin,destination,market,airport_group,purpose,weeks_ahead,target_weekday,departure_date,departure_weekday,cabin_class,airline,flight_number,aircraft,departure_airport,departure_time,arrival_airport,arrival_time,duration,price,currency,status,source
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Premium Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,1,Friday,2026-05-22,金,Business,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Premium Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Wednesday,2026-06-10,水,Business,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Premium Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,4,Friday,2026-06-12,金,Business,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Premium Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Wednesday,2026-07-08,水,Business,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Premium Economy,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NRT,HEL,Japan-Finland,benchmark,AY_direct_watch,8,Friday,2026-07-10,金,Business,,,,NRT,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,1,Wednesday,2026-05-20,水,Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,1,Wednesday,2026-05-20,水,Premium Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,1,Wednesday,2026-05-20,水,Business,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,1,Friday,2026-05-22,金,Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,1,Friday,2026-05-22,金,Premium Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,1,Friday,2026-05-22,金,Business,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-06-10,水,Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-06-10,水,Premium Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Wednesday,2026-06-10,水,Business,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-06-12,金,Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-06-12,金,Premium Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,4,Friday,2026-06-12,金,Business,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,8,Wednesday,2026-07-08,水,Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,8,Wednesday,2026-07-08,水,Premium Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,8,Wednesday,2026-07-08,水,Business,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,8,Friday,2026-07-10,金,Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,8,Friday,2026-07-10,金,Premium Economy,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
2026-05-13 08:20:47,JP_OUT,NGO,HEL,Japan-Finland,base,AY_direct_watch,8,Friday,2026-07-10,金,Business,,,,NGO,,HEL,,,,JPY,NO_AY_DIRECT_RESULT,SerpApi Google Flights API
